"idVehicle","licensePlate"
106442,TSF805
87338,TSF828
77541,TSG435
87687,TSI604
102376,TSM045
45883,TSM087
97353,TSM212
109949,TSM302
99332,TSN249
99440,TSN403
110495,TSN475
75757,TSP606
99276,TSP873
106196,TSP873
99293,TSP895
99443,TSP975
105607,TSS166
109138,TSS616
106922,TST001
106218,TST200617
106186,TST9091
106215,TST991
105643,TSU494
109010,TSU509
48068,TSU516
106697,TSU516
98315,TSU526
45435,TSU529
106772,TSV022
98607,TSV036
89079,TSV090
100291,TSV130
46167,tsv147
88963,TSV151
98582,TSV174
87628,TSV191
108986,TSV333
110407,TSV343
86829,TSV345
46458,TSV373
46403,TSV374
97526,TSV590
111729,TSV726
102378,TSV781
109462,TSV827
111863,TSV851
98391,TSV911
86762,TSV928
111307,TSW099
105088,TSW176
110349,TSW184
73753,TSW271
77543,TSW297
104852,TSW297
108506,TSW297
109448,TSW306
77544,TSW400
74709,TSW499
106591,TSW668
109205,TSW701
75957,TSW709
87241,TSW908
107140,TSW923
106711,TSW932
99458,TSW940
99275,TSX330
73710,TSX584
99389,TSX804
47779,TSX989
111480,TSY 250
112679,TSY223
110191,TSY250
87866,TSY283
102783,TSY305
102379,TSY443
99414,TSY458
106466,TSY507
81931,TSY534
110446,TT99Y
107122,TTG068
98442,TTG138
81530,TTG139
97162,TTG186
102953,TTG186
74250,TTG193
82652,TTG195
97929,TTG195
106431,TTG198
110595,TTG199
102887,TTG307
76222,TTG367
99461,TTG408
97928,TTG413
105062,TTG414
88367,TTG433
75266,TTG434
71040,TTG474
74306,TTG572
103671,TTG583
109077,TTG621
107130,TTG641
71428,TTL332
111624,TTM921
98953,TTN639
74188,TTN880
80297,TTN892
46595,TTN923
98603,TTO043
105622,TTO119
98879,TTO142
87390,TTO470
73962,TTO607
106243,TTP471
106514,TTP554
100232,TTP566
77549,TTP617
80228,TTP678
102806,TTP754
106567,TTP797
104989,TTP907
112218,TTP932
111448,TTP977
103346,TTQ439
87556,TTQ580
71569,TTQ648
102812,TTQ666
110493,TTQ950
98014,TTQ952 
74117,TTQ999
77550,TTR004
110644,TTR072
112517,TTR119
110921,TTR132
106647,TTR196
110109,TTR249
46898,TTR578
109549,TTR614
45740,TTR645
98015,TTR681
86758,TTR691
99098,TTR691
45500,TTR718
111672,TTR803
46231,TTR888
112485,TTR909
46704,TTR933
82019,TTR933
105562,TTR933
47767,TTS122
112462,TTS245
105427,TTS341
109642,TTS341
45856,TTS385
45946,TTS410
74315,TTS424
110032,TTS424
111660,TTS509
45920,TTS587
112301,TTS603
106608,TTS742
45844,TTS839
103213,TTS839
105061,TTS846
98016,TTS895
98017,TTS900
110189,TTT251
73699,TTT318
46671,TTT324
77562,TTT578
88892,TTT578
99502,TTT642
109634,TTT889
71285,TTT941
98268,TTT954
98207,TTT973
81936,TTT998
108029,TTU019
110124,TTU025
110126,TTU026
105092,TTU027
105791,TTU332
82235,TTU537
45436,TTU544
97430,TTU575
110204,TTU636
109935,TTU923
80448,TTU925
48036,TTV025
73608,TTV025
102189,TTV041
88887,TTV057
110606,TTV057
46410,TTV082
102898,TTV198
46295,TTV267
112192,TTV267
110335,TTV310
87406,TTV563
98039,TTV737
73716,TTV755
97590,TTW054
103099,TTW330
97806,TTW436
74648,TTW833
110525,TTX0209
83451,TTX028
111445,TTX149
111319,TTX553
111371,TTX553I
99586,TTX554
112147,TTX704
77565,TTX715
109029,TTX797
78221,TTX950
87779,TTY227
112024,TTY231
81772,TTY234
97085,TTY289
99020,TTY322
71557,TTY326
76056,TTY326
106373,TTY326
112375,TTY414
104946,TTY440
109556,TTY592
112542,TTY678
87921,TTY736
110956,TTZ 882
99209,TTZ067
110768,TTZ184
71413,TTZ225
71281,TTZ424
110507,TTZ581
109469,TTZ838
99442,TTZ867
106411,TUK059
110555,TUK064
111833,TUK198
109335,TUK292
46790,TUK302
75530,TUK302
110362,TUK362
109516,TUK462
45426,TUL114
81215,TUL114
88129,TUL114
46135,TUL122
46112,TUL127
47154,TUL129
98061,TUL142
105612,TUL143
46130,TUL144
106768,TUL197
75655,TUL208
46100,TUL226
46119,TUL233
99548,TUL233
46792,TUL250
77566,TUL253
105200,TUL271
112620,TUL302
112633,TUL302
77567,TUL318
104810,TUL318
77568,TUL319
45782,TUL326
112393,TUL330
112705,TUL350
77569,TUL357
46088,TUL398
105510,TUL398
97658,TUL407
97101,TUL413
77570,TUL416
109806,TUL460
77571,TUL502
46922,TUL603
45657,TUL620
74192,TUL668
77572,TUL668
103369,TUL668
46471,TUL670
46563,TUL681
99008,TUL681
45981,TUL683
71212,TUL686
102942,TUL686
99404,TUN224
87441,TUQ012
100263,TUQ012
80763,TUQ014
75405,TUQ047
109275,TUQ55E
106882,TVA231
97679,TVA238
107016,TVA242
88640,TVA249
98962,TVA251
45712,TVA278
110816,TVA278
45769,TVA287
45721,TVA288
98327,TVA288
77577,TVA293
106142,TVA293
106669,TVA293
106725,TVA293
98969,TVA315
100198,TVA315
45763,TVA320
103387,TVA320
46863,TVA325
45739,TVA345
83863,TVA349
46058,TVA370
97273,TVA370
97544,TVA377
88924,TVA415
84305,TVA513
106368,TVA513
73936,TVA594
99517,TVA625
109899,TVA625A
111910,TVA754
89017,TVA794
111560,TVA794
110975,TVA795
102382,TVA797
98609,TVA801
105737,TVA906
99536,TVB075
110264,TVB097
111367,TVB298
98574,TVB308
88796,TVB316
104875,TVB381
84061,TVB895
110096,TVB925
109576,TVC653
70606,TVD075
75172,TVD078
109668,TVZ99E
77580,TWA011
111791,TWA028
45881,TWA164
45830,TWA198
46657,TWA199
70921,TWA232
99667,TWA246
112284,TWA258
73747,TXA134
111547,TXA135
106593,TXA170
98741,TXA245
106385,TXA264
74661,TXA292
110686,TXA308
110870,TXA311
75607,TXA319
111930,TXA369
70637,TZK237
104930,TZK276
111886,TZK513
74094,TZK515
106517,TZK518
98346,TZK519
75009,TZL847
74612,TZM603
74403,TZM639
111334,TZN604
110114,TZO375
105096,TZO578
110103,TZQ787
99347,TZQ979
97895,TZQ990
45919,TZR221
99560,TZR345
98372,TZR350
106467,TZR618
110746,TZR656
107119,TZR845
110968,TZR854
99259,TZS081
109285,TZS160
110738,TZS883
109728,TZT 368
111744,TZT115
110143,TZT327
99686,TZT368
106766,TZT465
102384,TZT493
110466,TZT586
112793,TZW683
99435,TZW693
109636,TZW721
102800,TZW785
77583,TZW915
110498,TZY018
102877,TZY120
74752,TZY412
71492,TZZ093
106941,TZZ093
110530,U
108988,UAA108
71078,UAD800
112148,UAK144
112807,UCP44
80555,UEE694
102905,UFB638
108023,UFB638
105777,UFB639
99359,UFE268
112654,UFE298
79701,UFE403
111655,UFE406
77588,UFE958
112632,UFE958
74293,UFG682
89102,UFJ665
111305,UFJ665
98840,UFJ792
99907,UFJ792
106335,UFJ817
75873,UFJ935
109859,UFK067
87051,UFK085
98492,UFK145
110378,UFK202
75183,UFP166
102076,UFP451
46749,UFP551
110376,UFP576
106927,UFP691
105474,UFP697
112240,UFP697
73912,UFP826
100222,UFP829
102143,UFP881
98409,UFQ015
97234,UFQ048
73675,UFQ111
47945,UFQ251
106240,UFQ251
106933,UFQ251
109977,UFQ361
106392,UFQ482
107149,UFQ482
88291,UFQ549
77595,UFQ600
77596,UFQ619
112527,UFQ858
74324,UFR422
81960,UFR556
110669,UFS469
76064,UFS693
111781,UFS713
71269,UFS740
71274,UFS960
77597,UFT165
105747,UFT188
73637,UFT233
73763,UFT423
111574,UFU402
71433,UFU707
75182,UFU732
98318,UFU738
105327,UFU738
109561,UFU989
104889,UFU990
102872,UFV027
97871,UFV107
71342,UFV114
110359,UFV114
47768,UFV173
109754,UFV173
98918,UFV330
112580,UFV330
46623,UFV345
110280,UFV362
109246,UFV376
99358,UFV396
111768,UFV409
98994,UFV434
99564,UFV466
105145,UFV532
87445,UFV566
45741,UFV630
99426,UFV654
111909,UFV658
109379,UFV889
103473,UFV892
110528,UFV931
110546,UFW204
110197,UFW313
99092,UFW440
106413,UFW584
107018,UFW584
105259,UFW590
105406,UFW876
105767,UFW876
46529,UFW884
82737,UFW885
87523,UFW885
48038,UFW892
107153,UFX 252
108061,UFX 252
47215,UFX160
107190,UFX252
108030,UFX252A
107125,UFX252D
81951,UFX431
110459,UFX440
87020,UFX733
97715,UFX872
99382,UFX983
106432,UFY027
110356,UFY138
109814,UFY172
86769,UFY232
105634,UFY542
97712,UFY750
102389,UFY750
98262,UFZ428
109738,UFZ618
109878,UFZ706
110793,UFZ724
106629,UFZ828
112417,UFZ971
108044,UFZ982
77607,UGD110
77608,UIG719
105240,uio678
112850,UNB001
87100,UNJ419
111588,UPD123
107225,UPG070
105065,UPN163
77614,UPN179
99052,UPN179
88081,UPN219
73789,UPN221
107040,UPN221
47206,UPN356
112579,UPN388
45572,UPN393
106185,UPN401
111696,UPN406
111892,UPN417
109028,UPN421
106860,UPN431
45636,UPN436
109103,UPN457
112313,UPN461
112425,UPN477
110573,UPN480
106821,UPN499
111407,UPN505
112619,UPN535
47441,UPN573
110632,UPN606
112424,UPN626
106497,UPN645
111776,UPN650
107094,UPN655
46599,UPN657
111658,UPN670
110871,UPN684
110597,UPN688
112448,UPN691
112591,UPN712
111858,UPN718
106982,UPN725
112408,UPN729
111809,UPN731
111712,UPN740
105725,UPN744
106901,UPN746
110417,UPN748
112427,UPN766
112454,UPN775
108016,UPN784
106928,UPN789
47181,UPN792
108070,UPN797
112670,UPN800
112770,UPN803
112426,UPN804
110964,UPN806
107128,UPN812
111338,UPN820
45529,UPN833
45745,UPN842
46132,UPN844
112428,UPN854
111484,UPN863
46692,UPN871
111339,UPN897
106854,UPN908
111808,UPN919
111612,UPN938
112447,UPN944
47178,UPN948
108071,UPN964
98457,UPN976
97620,UPO025
97572,UPO079
105412,UPO085
106909,UPO085
87566,UPO098
77615,UPO109
106131,UPO109
112864,UPO110
46334,UPO116
106421,UPO116
109787,UPO120
77616,UPO151
99486,UPO151
88691,UPO253
112238,UPO258
111450,UPO263
111820,UPO271
105219,UPO286
111321,UPO286
46363,UPO360
75630,UPO418
106790,UPO441
100627,UPO468
98360,UPO641
105196,UPO641
110358,UPO650
110292,UPO673
77619,UPO781
80919,UPO804
97357,UPO804
102974,UPO821
105133,UPO991
99469,UPP007
99315,UPP119
111763,UPP132
105640,UPP207
45590,UPP265
46608,UPP266
80538,UPP266
97918,UPP266
110341,UPP291
111697,UPP402
99032,UPP471
109183,UPP491
98295,UPP590
81455,UPP623
112707,UPP707
102145,UPP717
112509,UPP720
74198,UPP732
104931,UPP922
70928,UPP973
110330,UPQ047
99265,UPQ095
111512,UPQ172
79725,UPQ217
75062,UPQ280
97759,UPQ282
105181,UPQ282
87538,UPQ289
106715,UPQ407
109337,UPQ422
107184,UPQ481
111972,UPQ570
83561,UPQ589
73980,UPQ630
74241,UPQ641
79345,UPQ729
109197,UPQ773
81943,UPQ837
112374,UPQ932
97824,UPQ951
109748,UPR018
74485,UPR124
111646,UPR283
106362,UPR399
109831,UPR427
97341,UPR430
110582,UPR437
111843,UPR497
110093,UPR573
106698,UPR586
71267,UPR588
47159,UPR775
99500,UPR795
111823,UPR827
112060,UPR836
47027,UPR856
109799,UPR870
100205,UPS142
110293,UPS294
110151,UPS295
103303,UPS397
104971,UPS521
109169,UPS794
109377,UPS794
106736,UPS812
77626,UPS915
110918,UPT174
111595,UPT201
108011,UPT262
105649,UPT343
47951,UPT453
109880,UPT497
82677,UQD506
111295,UQE667
107188,UQF144
109739,UQG493
111775,UQG889
111353,UQQ714
47047,UQT092
45418,UQT157
47574,UQT201
97596,UQT274
46284,UQT277
106776,UQT304
84486,UQT310
47465,UQT344
45727,UQT386
98323,UQT550
46099,UQT597
46011,UQT598
110577,UQT611
48091,UQT664
105258,UQT664
110237,UQT893
45734,UQT965
46028,UQT976
88566,UQT976
46161,UQX005
47935,UQX006
74440,UQX006
109896,UQX006
47011,UQX014
103698,UQX014
45767,UQX148
71235,UQX205
88319,UQX386
77629,UQX458
97695,UQX489
45880,UQX557
47168,UQX584
47123,UQX597
105206,UQX597
47089,UQX606
45865,UQX608
112614,UQX700
112609,UQX701
46124,UQY120
106168,UQY120
107141,UQY120
46232,UQY189
105824,UQY189
87905,UQY235
88117,UQY235
46642,UQY452
84404,UQY452
97798,UQY577
98612,UQY592
46085,UQY601
109212,UQY601
46010,UQY604
45604,UQY676
103695,UQY676
45612,UQY703
45715,UQY726
45484,UQY793
45589,UQY812
45889,UQY861
99964,UQY905
109824,UQY905A
109825,UQY906
109826,UQY907
46024,UQY926
45606,UQY953
110133,UQY953
110797,UQZ394
45785,UQZ537
45827,UQZ552
46286,UQZ592
45646,UQZ594
47962,UQZ599
81128,URB617
75135,URC139
109683,URM480
110028,USA075
97972,USA437
111666,USA527
106290,USA540
81591,USA548
111985,USA683
74679,USA807
110716,USA841
98226,USA856
111593,USA921
71441,USA933
110448,USB010
71293,USB027
107010,USB027
112637,USB083
108014,USB088
106584,USB095
109649,USB107
103703,USB126
109774,USB130
110578,USB233
112230,USB233
112507,USB241
98742,USB256
105172,USB279
106625,USB447
110323,USB607
112034,USB714
75896,USB854
109115,USB882
112735,USB911
109371,USB919
111308,USB941
87489,USB969
99425,USC009
99326,USC172
77636,USC178
111853,USC178
87816,USC193
73662,USC213
83870,USC287
111927,USC305
74942,USC319
84578,USC378
81942,USC395
109008,USC412
106327,USC565
110724,USC735
73928,USC764
79648,USC873
107096,USD019
77639,USD099
75585,USD144
103587,USD149
82920,USD465
110788,USD568
110163,USD803
74246,USE387
107165,USE811
99393,UTT082
89029,UTT360
106906,UTT390
80964,UTW290
97763,UTW494
112827,UUA091
70691,UUJ359
109707,UUJ534
112709,uuu768
97980,UVE141
109349,UVE38E
97795,UVE774
99163,UVE783
97674,UVF973
109459,UVF980
103509,UVJ278
110915,UVK525
97676,UVL196
112573,UVL515
45581,UVL615
105507,UVL615
98435,UVM205
98384,UVM233
105099,UVM631
107042,UVM762
79378,UVN903
103210,UVO876
74431,UVQ079
97982,UVQ533
109827,UVQ533
105245,UVS417
45521,UVU082
111441,UVZ410
77643,UWD871
104938,UWD904
77645,UWO730
109046,UWO730
112394,UWQ002
111826,UWR905
111812,UWS659
106213,UWS766
106132,UYA300
103495,UYA327
46050,UYA332
111965,UYA332
89114,UYA338
89122,UYA350
45719,UYA356
98706,UYA359
106833,UYA364
106813,UYA377
106189,UYA381
88063,UYA386
106599,UYK178
97708,UYP034
99095,UYP927
87632,UYQ189
97311,UYQ309
111452,UYS360
45978,UYS507
98678,UYS623
89081,UYS655
109790,UYS917
84240,UYT096
103564,UYT303
98700,UYT407
105763,UYT507
99615,UYT532
104806,UYT539
70636,UYT669
79228,UYT740
70915,UYT810
45688,UYT856
98965,UYT856
112311,UYU014
99106,UYU031
111559,UYU157
108340,UYU260
99022,UYU265
74647,UYU267
103532,UYU289
47359,UYU294
103661,UYU294
105736,UYU298
110246,UYU341
78707,UYU422
74692,UYU564
110319,UYU667
102391,UYU825
102499,UYU827
110078,UYV313
106687,UYV317
112290,UYV425
105683,UYV937
77650,UYW010
108984,UYW310
111880,UYW334
70904,UYW464
103154,UYW717
104965,UYW863
74571,UYW884
99121,UYW928
110297,UYX165
112236,UYX208
71346,UYX214
87398,UYX245
73666,UYX267
97887,UYX337
86934,UYX353
108032,UYX827
109756,UYY219
87061,UYY230
99043,UYY254
45532,UYY892
98672,UYY892
88224,UYY926
79090,UYZ039
78279,UYZ320
111370,UYZ409
98663,UYZ540
110186,UYZ829
111754,UYZ906
106180,UZA395
112578,UZC059
112103,UZC317
105213,UZC395
76291,UZC806
109408,UZD039
88694,UZD795
109210,UZG35E
47486,UZK019
80844,UZK147
109736,UZK165
109477,UZK233
99034,UZK247
73720,UZK411
74554,UZK413
81915,UZK414
109596,UZL20D
109610,UZN085
88726,UZN088
71518,UZN101
112116,UZN109
102964,UZN112
110520,UZN138
46597,UZN184
97553,UZN196
106288,UZN205
74174,UZN206
88530,UZN209
105527,UZN210
106232,UZN256
99183,UZN269
86738,UZN283
74753,UZN290
98271,UZN296
106277,UZN315
111543,UZN328
97860,UZN354
99200,UZN374
46796,UZN385
111825,UZN427
45653,UZN449
111951,UZP33C
110541,V
79698,VAG650
83109,VAH739
71372,VAJ269
110795,VAK151
112766,VAK162
74362,VBF978
76446,VBI192
71142,VBI909
104926,vbn384
87740,VCB669
111873,VCD470
109397,VCE428
109548,VCF973
87548,VCG586
99356,VCG620
99187,VCH018
78702,VCI493
84062,VCL113
46421,VCL300
97445,VCL381
112345,VCL923
98052,VCM449
112074,VCN203
109829,VCT293
76210,VCU190
106292,VCU190
110108,VCU190
109388,VCU802
102839,VCV563
75384,VCV703
110193,VCW076
111472,VCW129
109990,VCW250
110225,VCW250
74123,VCW559
76057,VCW559
106842,VCW863
74783,VCY212
107065,VDG861
109274,VDM021
102394,VDQ941
102395,VDS156
77665,VDU786
112703,VDU993
71526,VDV999
71335,VDZ132
107023,VDZ184
102396,VEB018
110020,VEB660
105115,VEB753
45678,VEB910
98729,VEB910
98460,VEC351
106242,VEC639
98973,VED077
105336,VED569
71566,VEE122
97342,VEE159
47672,VEF992
111483,VEH347
111529,VEH609
112443,VEI269
109158,VEI296
109198,VEI359
111822,VEJ798
110162,VEK923
110622,VEL044
109184,VEL424
99367,VEM124
109017,VEM124
105282,VEM368
99312,VEN918
109800,VEN947
97489,VEP021
109047,VEP754
110116,VEQ757
99189,VEQ891
99165,VER043
109876,VES054
109091,VEU354
106270,VEU653
109130,VEU655
110154,VEV591
111519,VEX408
83541,VEZ260
100181,VEZ284
45415,VEZ292
88089,VEZ292
109993,VFA361
97139,VFA501
109007,VFA501
97872,VFA536
105112,VFA536
109958,VFC973
86976,VFD507
106944,VFD507
110370,VFD892
106450,VFE488
83258,VIK174
105122,VIK255
109361,VIK482
102855,VIK504
100158,VIK509
74907,VIS101
99753,VIV007
97319,VIV082
87853,VIZ726
106393,VJK068
112727,VJK160
74247,VKH296
102123,VKH708
105074,VKI216
98938,VKI301
111310,VKJ739
46126,VKJ798
106170,VKJ823
87990,VKJ850
105774,VKJ858
87096,VKJ859
104918,VKJ859
87616,VKJ875
98737,VKJ922
106898,VKK286
83920,VKQ031
98711,VKQ160
84023,VLA317
111959,VLF642
78175,VLG282
109566,VLG282
112585,VLG819
112700,VLH002
102399,VLH005
102841,VLH232
75689,VLH239
76176,VLH255
109466,vlh255
112390,VLH269
71437,VLH281
103296,VLH341
112002,VLH341
74917,VLH374
82270,VLJ878
112606,VMB443
105759,VMB641
46282,VMT002
77673,VMT002
110009,VMT002
77674,VMT007
112673,VMT185
84527,VMT296
105264,VMT297
106955,VMT297
76254,VMT336
86936,VMT348
108339,VMT355
89107,VMT359
83259,VMT370
107026,VMT370
106541,VMT378
98040,VMT382
106839,VMT390
109427,VMT457
109455,vmt490
73616,VMT492
82873,VMT567
88239,VMT567
82078,VMT600
110550,VMT610
111487,VMT685
77679,VMT730
83596,VMT772
97123,VMT772
98083,VMT814
109966,VMT826
46406,VMT831
76354,VMT853
103613,VMT876
109653,VMT993
103115,VMT994
98084,VMU109
98081,VMU198
106125,VMU304
106126,VMU305
106128,VMU347
74736,VMU348
106950,VMU348
106129,VMU349
98080,VMU352
98670,VMU366
102243,VMU366
98030,VMU379
98031,VMU380
98032,VMU381
98033,VMU384
74987,VMU592
79546,VMU595
106023,VMU635
84231,VMU726
105653,VNA537
78355,VNA564
83821,VNB225
97643,VNB399
75378,VNC040
71100,VOF936
98905,VOF987
109358,VOJ523
71415,VOV417
97931,VPF081
109600,VPN70E
109203,VPV10E
105268,VQA692
111681,VQB304
103189,VR7894
82781,VSA211
112381,VSA712
106806,VSB772
108989,VSD138
109453,VSD156
109726,VSE096
112757,VSE233
111476,VSI368
106812,VSI674
110130,VSJ056
82685,VSJ319
81508,VXA606
111534,VXC124
82044,VXG138
102209,VXH013
74068,VXH212
110549,VXH212
105718,VXH572
74971,VXI060
98889,VXK041
87927,VXK084
97946,VZA911
112812,VZB210
106400,VZB244
74722,VZB266
112165,VZD166
105782,VZD206
109841,VZD507
111635,VZD573
99732,VZD998
97220,VZF479
109959,VZH825
76326,VZH837
110320,VZH837
98569,VZI188
73888,VZI220
80857,VZI255
111814,VZI276
87642,VZI288
103640,VZI288
97606,VZI331
79651,VZI366
111523,VZI367
75115,VZI375
71057,VZI382
75918,VZI407
98528,VZI407
112156,VZI420
83673,VZI446
98206,VZI446
110031,VZS006
109537,VZS077
74108,VZS167
112584,VZS331
98836,WAC002
98399,WAE020
82780,WAE764
105422,WAJ618
87161,WBB267
74113,WBB635
86785,WBB967
105261,WBD200
102819,WBE233
98514,WBE931
87626,WBF013
71308,WBF409
106952,WBF466
111818,WBF511
97215,WBF514
97284,WBF533
102403,WBF547
87050,WBF885
109416,WBF937
106823,WBF964
81170,WBG169
110112,WBG756
82382,WBG897
86996,WBG897
110139,WCK075
79650,WCK160
97063,WCK172
108020,WCK200
109980,WCK205
109333,WCK343
98214,WCK345
105317,WCK372
110285,WCK442
105793,WCK539
109481,WCK562
112795,WCM670
106446,WCN278
109265,WCN730
109855,WCN978
106641,WCO092
99997,WCO292
108990,WCO355
111415,WCO355
98082,WCO566
98218,WCO585
111782,WCO585
109068,WCP282
102833,WCP393
109009,WCP403
112682,WCP433
111613,WCP588
105800,WCP599
110155,WCP641
112743,WCP642
105738,WCP750
105106,WCP776
81924,WCP813
81639,WCP908
106374,WCP908
105822,WCQ023
105341,WCQ200
109809,WCQ496
105591,WCQ516
110553,WCQ526
14074,WCQ563
105629,WCQ933
86603,WCR444
109475,WCR531
87019,WCR538
109378,WCR538
112205,WCR566
77698,WCR609
88515,WCR612
97527,WCR635
112649,WCR635
112711,WCR635
87089,WCR638
77699,WCR640
107068,WCR718
98671,WCR719
88905,WCR723
77703,WCR734
86947,WCR739
112480,WCR745
99245,WCR801
111402,WCR979
110794,WCS045
106845,WCS055
110148,WCS088
112684,WCS153
110105,WCS514
79402,WCS648
107072,WCS745
71550,WCS746
106689,WCS757
87822,WCS778
97086,WCS820
99314,WCS822
88148,WCS864
99160,WCS979
110575,WCT002
99299,WCT144
98650,WCT225
106457,WCT359
111494,WCT436
106984,WCT503
87434,WCT516
109318,WCT878
45976,WCV121
111578,WCV191
99294,WCV205
98203,WCV248
99146,WCV487
102826,WCV515
76193,WCV658
100223,WCV699
106739,WCW 049
99217,WCW113
105486,WCW425
102404,WCW545
99614,WCW774
112404,WCW835
110218,WCW915
109189,WCW942
109356,WCX054
73714,WCX336
97792,WCX351
111803,WCX351
99306,WCX573
83179,WCX635
103725,WCX635
99525,WCX837
84428,WCY158
112628,WCZ-978
87910,WCZ323
102788,WCZ654
99234,WCZ724
110274,WCZ750
111390,WCZ775
110184,WCZ880
98341,WDA824
106947,WDB023
77708,WDB035
88231,WDB035
46205,WDB037
109372,WDB038
88849,WDB062
112003,WDB069
109078,WDB070
97993,WDB183
109514,WDC084
109808,WDC155
103149,WDC254
109268,WDC424
110950,WDC429
110010,WDC487
103667,WDC570
110696,WDC596
110220,WDD655
109410,WDE128
110668,WDE541
110222,WDG970
98565,WDK209
109099,WDK209
109476,WDK379
110633,WDL581
110451,WDL661
109157,WDM409
110899,WDM715
110188,WDM721
110187,WDN234
109267,WDN529
109346,WDP362
77712,WDP369
84485,WDP378
99254,WDQ959
110926,WDT596
102779,WDV158
110936,Wdx356
97092,WDX699
105290,WDY757
105626,WDZ708
105220,WEF344
79172,WEF443
110720,WEJ749
80066,WEJ844
110480,WEJ867
111628,WEJ890
74099,WEJ902
70635,WEJ915
106819,WEJ937
109505,WEL926
109510,WEL962
111912,WEO674
98336,WEO727
87411,WEO901
102908,WEO930
110778,WEP021
73803,WEP130
104842,WEP308
103485,WEP547
109190,WEP629
99222,WEP691
99113,WEQ339
106478,WEQ376
110786,WEQ503
102796,WEQ790
109843,WER092
102407,WER137
110286,WER184
110625,WER184
76115,WER285
110176,WER311
87389,WER362
80874,WER761
107169,WEW321
106626,WEX429
78403,WFB909
110069,WFB909
98313,WFC030
110332,WFC053
97707,WFC524
83273,WFC738
97600,WFC877
103100,WFC916
111844,WFD028
105481,WFD043
77716,WFD047
111318,WFD106
99915,WFD338
109032,WFD502
98366,WFD701
112769,WFD747
106965,WFD890
87068,WFE916
105309,WFE916
111503,WFE963
80688,WFE965
105680,WFE965
105018,WFE967
79332,WFE980
97376,WFE980
110090,WFG044
105596,WFG216
74355,WFG234
111883,WFG250
79355,WFG373
110547,WFG382
109297,WFG520
102408,WFG727
112365,WFG812
105203,WFG881
110570,WFG896
111614,WFG971
46364,WFH190
109364,WFH207
45517,WFH340
98917,WFH340
112398,WFH343
46142,WFH361
105582,WFH485
97468,WFH671
106936,WFH727
111870,WFH763
106229,WFH885
46507,WFH886
88893,WFH889
99898,WFH889
46318,WFH897
110104,WFH904
109870,WFH983
110536,WFI018
45706,WFI023
77721,WFI026
99559,WFI026
106930,WFI026
86715,WFI114
109776,WFI164
106548,WFI228
112231,WFI365
99257,WFI443
87308,WFI476
45871,WFI510
99205,WFI531
82384,WFI547
45481,WFI593
45974,WFI600
47283,WFI619
103632,WFI619
105773,WFI907
99260,WFI910
99191,WFI974
84249,WFJ686
80784,WFJ715
104873,WFJ770
111984,WFJ772
77723,WFJ798
106624,WFJ804
71058,WFJ828
103709,WFL036
106862,WFL059
110418,WFL136
105244,WFL164
109606,WFL251
45907,WFL335
74724,WFL339
109875,WFL364
87216,WFL381
112466,WFL403
106707,WFL622
45979,WFL636
99400,WFL683
75591,WFQ041
99230,WFQ230
99171,WFQ237
109564,WFQ353
99225,WFQ439
99262,WFQ625
87116,WFQ632
110953,WFQ666
97471,WFQ958
102795,WFQ975
102411,WFQ988
87590,WFQ999
87887,WFR264
109186,WFR277
109530,WFR325
87247,WFR391
102412,WFR427
106433,WFR443
106640,WFR543
109783,WFR546
106628,WFR559
112441,WFR677
106454,WFR688
109569,WFR698
109743,WFR708
112326,WFR887
109581,WFR906
109784,WFR908
109252,WFR939
99616,WFR963
98922,WFS019
106867,WFS054
88861,WFS110
110726,WFT306
102088,WFT367
102816,WFT652
109098,WFT692
88571,WFT717
110471,WFT986
112595,WFU029
102110,WFU043
106341,WFU399
106360,WFU399
110354,WFU416
99411,WFU922
107129,WFU950
111531,WFV055
99285,WFV635
99236,WFV637
107137,WFV841
99251,WFV849
110690,WFV945
110058,WFV985
99235,WFV992
83983,WGA581
105216,WGC225
73793,WGC255
80607,WGJ466
99376,WGK125
109324,WGK299
71358,WGO312
88397,WGO442
112181,WGO464
107175,WGO578
110179,WGO622
98685,WGO633
102413,WGO986
87923,WGP156
79437,WGP376
110959,WGP617
99319,WGP955
99948,WGP977
105391,WGP977
106379,WGP977
106565,WGQ031
99180,WGQ124
86732,WGQ272
98824,WGQ521
87618,WGQ595
98812,WGQ653
99307,WGQ846
110015,WGQ876
76080,WGR131
83936,WGU434
112512,WGU443
111485,WGU550
112600,WGU592
74524,WGU642
82730,WGU737
75010,WGU776
112445,WGU855
107186,WGU881
107182,WGU925
112483,WGU934
71161,WGU957
112127,WGV042
109881,WGV102
112567,WGV402
109694,WGV469
97257,WGV632
112543,WGV644
109737,WGV959
109693,WGW313
105518,WGW316
112874,WGW442
109854,WGW644
70931,WGW910
73649,WGW911
98382,WGW926
109135,WGW936
82319,WGX036
71175,WGX079
109837,WGX079
106620,WGX159
87697,WGX998
111481,WGY115
109506,WGY543
102414,WGY824
109786,WGZ004
110736,WGZ005
109128,WGZ014
87664,WGZ062
110434,WGZ119
110732,WGZ319
112249,WGZ416
110408,WGZ500
103139,WGZ525
109916,WGZ528
99561,WGZ622
106650,WGZ638
107054,WGZ648
102789,WGZ664
106700,WGZ683
81938,WGZ684
111471,WHF476
110045,WHF906
105742,WHG573
71408,WHG575
81957,WHK689
